"subjects"	"S"	"prime"	"R"	"rt"
"2627"	"11"	"cat"	"WOOF"	"cat"	0.702610677119806
"2615"	"11"	"dog"	"MEOW"	"cat"	0.832555280645701
"707"	"11"	"cat"	"WOOF"	"dog"	0.492418858981852
"4463"	"11"	"dog"	"WOOF"	"cat"	0.366880962047413
"4439"	"11"	"dog"	"MEOW"	"dog"	0.575517189606209
"2999"	"11"	"dog"	"MEOW"	"cat"	0.910984321653385
"1235"	"11"	"cat"	"WOOF"	"dog"	0.264593046448228
"767"	"11"	"dog"	"WOOF"	"cat"	0.280277426235633
"5483"	"11"	"cat"	"MEOW"	"dog"	0.279522162923162
"755"	"11"	"cat"	"WOOF"	"dog"	0.588319709456277
"191"	"11"	"dog"	"WOOF"	"dog"	0.401422389448624
"59"	"11"	"cat"	"MEOW"	"cat"	0.629636004129806
"3803"	"11"	"cat"	"MEOW"	"cat"	0.367997791967187
"971"	"11"	"cat"	"MEOW"	"dog"	0.381901476661973
"4799"	"11"	"dog"	"WOOF"	"dog"	0.519493452266786
"3131"	"11"	"cat"	"MEOW"	"cat"	0.470507044220895
"3851"	"11"	"cat"	"MEOW"	"cat"	1.1416365653562
"3251"	"11"	"cat"	"WOOF"	"dog"	0.969546144138918
"3839"	"11"	"dog"	"WOOF"	"dog"	0.298199824841372
"3527"	"11"	"dog"	"MEOW"	"cat"	0.586774211584855
"4043"	"11"	"cat"	"MEOW"	"cat"	0.31249245729392
"2015"	"11"	"dog"	"WOOF"	"dog"	0.522062996353763
"2579"	"11"	"cat"	"WOOF"	"dog"	0.635293465236327
"4091"	"11"	"cat"	"MEOW"	"dog"	0.605380145320713
"3659"	"11"	"cat"	"MEOW"	"dog"	0.344177670226694
"3263"	"11"	"dog"	"WOOF"	"dog"	0.415552713777451
"5015"	"11"	"dog"	"MEOW"	"dog"	1.05033709588934
"4403"	"11"	"cat"	"WOOF"	"cat"	0.737884852384939
"4751"	"11"	"dog"	"WOOF"	"dog"	0.337621000211441
"3095"	"11"	"dog"	"MEOW"	"dog"	0.983313424781041
"2075"	"11"	"cat"	"MEOW"	"cat"	0.680077964330145
"5435"	"11"	"cat"	"MEOW"	"cat"	1.444916706174
"2519"	"11"	"dog"	"MEOW"	"dog"	0.946101090072636
"299"	"11"	"cat"	"MEOW"	"dog"	0.501253855818836
"3899"	"11"	"cat"	"MEOW"	"dog"	0.572946863140526
"3143"	"11"	"dog"	"MEOW"	"dog"	0.319177635566565
"635"	"11"	"cat"	"MEOW"	"dog"	0.305310607998123
"1571"	"11"	"cat"	"WOOF"	"cat"	0.236457541418356
"407"	"11"	"dog"	"MEOW"	"cat"	0.764608094905609
"2363"	"11"	"cat"	"MEOW"	"cat"	0.37850099919275
"131"	"11"	"cat"	"WOOF"	"cat"	0.48553627104447
"5051"	"11"	"cat"	"MEOW"	"cat"	0.702873767522164
"2099"	"11"	"cat"	"WOOF"	"cat"	0.270975745844459
"3383"	"11"	"dog"	"MEOW"	"dog"	0.8986098441896
"4979"	"11"	"cat"	"WOOF"	"cat"	0.550477232080775
"2855"	"11"	"dog"	"MEOW"	"cat"	0.542837196465327
"1259"	"11"	"cat"	"MEOW"	"dog"	0.922967727279091
"1523"	"11"	"cat"	"WOOF"	"cat"	0.453828732412705
"599"	"11"	"dog"	"MEOW"	"cat"	0.39926464189268
"4727"	"11"	"dog"	"MEOW"	"dog"	0.410470456625717
"911"	"11"	"dog"	"WOOF"	"cat"	0.704561785628178
"4667"	"11"	"cat"	"MEOW"	"cat"	0.438373144695771
"1991"	"11"	"dog"	"MEOW"	"dog"	0.562230613366124
"1295"	"11"	"dog"	"WOOF"	"cat"	0.523829770904376
"5375"	"11"	"dog"	"WOOF"	"cat"	0.27499169638225
"1907"	"11"	"cat"	"WOOF"	"cat"	0.891628174043005
"2927"	"11"	"dog"	"WOOF"	"dog"	1.10020806759046
"4139"	"11"	"cat"	"MEOW"	"dog"	0.247038865983782
"1463"	"11"	"dog"	"MEOW"	"dog"	0.247220302322307
"3755"	"11"	"cat"	"MEOW"	"dog"	0.44605143885704
"659"	"11"	"cat"	"WOOF"	"cat"	0.37041897483982
"4391"	"11"	"dog"	"MEOW"	"dog"	0.633048931844916
"1055"	"11"	"dog"	"WOOF"	"dog"	0.421625835316949
"467"	"11"	"cat"	"WOOF"	"dog"	0.490454309890175
"2351"	"11"	"dog"	"WOOF"	"dog"	1.18353738910182
"3299"	"11"	"cat"	"WOOF"	"cat"	0.287464723543607
"3563"	"11"	"cat"	"MEOW"	"dog"	0.784398367999545
"2543"	"11"	"dog"	"WOOF"	"cat"	0.238530075519814
"2915"	"11"	"cat"	"WOOF"	"dog"	0.726537877640566
"1859"	"11"	"cat"	"WOOF"	"dog"	0.368263353887526
"779"	"11"	"cat"	"MEOW"	"cat"	0.620396252414894
"5231"	"11"	"dog"	"WOOF"	"dog"	0.380068801181275
"4223"	"11"	"dog"	"WOOF"	"cat"	0.363912707979524
"95"	"11"	"dog"	"WOOF"	"dog"	1.30316539079881
"479"	"11"	"dog"	"WOOF"	"cat"	0.337136443655648
"3779"	"11"	"cat"	"WOOF"	"dog"	0.35687841582955
"947"	"11"	"cat"	"WOOF"	"cat"	0.624639141278201
"455"	"11"	"dog"	"MEOW"	"dog"	0.263549441884224
"4547"	"11"	"cat"	"WOOF"	"cat"	0.408337111011685
"2867"	"11"	"cat"	"WOOF"	"dog"	0.280210771307329
"5219"	"11"	"cat"	"WOOF"	"cat"	0.890900108307671
"2195"	"11"	"cat"	"WOOF"	"cat"	0.228429699629665
"215"	"11"	"dog"	"MEOW"	"dog"	0.658081690058801
"4607"	"11"	"dog"	"WOOF"	"cat"	0.304562620257487
"3959"	"11"	"dog"	"MEOW"	"dog"	0.359119169931808
"3407"	"11"	"dog"	"WOOF"	"dog"	0.34195087837175
"5159"	"11"	"dog"	"MEOW"	"dog"	0.481186439700812
"4199"	"11"	"dog"	"MEOW"	"dog"	0.291885305993615
"1019"	"11"	"cat"	"MEOW"	"dog"	0.569242883497097
"851"	"11"	"cat"	"WOOF"	"dog"	0.438397637057728
"923"	"11"	"cat"	"MEOW"	"cat"	0.743903181708967
"5495"	"11"	"dog"	"MEOW"	"dog"	0.436696599356079
"539"	"11"	"cat"	"MEOW"	"cat"	0.457320570528354
"179"	"11"	"cat"	"WOOF"	"cat"	0.563842045478681
"959"	"11"	"dog"	"WOOF"	"dog"	0.529424575161038
"2771"	"11"	"cat"	"WOOF"	"cat"	0.422181776101075
"3239"	"11"	"dog"	"MEOW"	"dog"	0.375474427536229
"2039"	"11"	"dog"	"MEOW"	"cat"	0.375057596498275
"4319"	"11"	"dog"	"WOOF"	"cat"	0.274940048962631
"4115"	"11"	"cat"	"WOOF"	"cat"	0.790689097146584
"731"	"11"	"cat"	"MEOW"	"dog"	0.381373660199139
"1535"	"11"	"dog"	"WOOF"	"dog"	0.530392763733383
"2903"	"11"	"dog"	"MEOW"	"dog"	0.386026840683744
"4367"	"11"	"dog"	"WOOF"	"dog"	0.402375690661148
"899"	"11"	"cat"	"WOOF"	"cat"	0.313064561661833
"383"	"11"	"dog"	"WOOF"	"cat"	0.261056025569634
"5075"	"11"	"cat"	"WOOF"	"dog"	0.397894495628946
"1919"	"11"	"dog"	"WOOF"	"cat"	0.329694786223208
"2231"	"11"	"dog"	"MEOW"	"dog"	0.375572227861314
"2711"	"11"	"dog"	"MEOW"	"dog"	0.253275129948363
"4511"	"11"	"dog"	"WOOF"	"dog"	0.443950327211508
"3635"	"11"	"cat"	"WOOF"	"dog"	0.477307821992889
"1355"	"11"	"cat"	"MEOW"	"dog"	0.38136375994487
"4955"	"11"	"cat"	"MEOW"	"dog"	0.339888543688518
"1043"	"11"	"cat"	"WOOF"	"cat"	0.330958507017247
"887"	"11"	"dog"	"MEOW"	"dog"	0.796693341272763
"3455"	"11"	"dog"	"WOOF"	"cat"	0.257568282741395
"2651"	"11"	"cat"	"MEOW"	"dog"	0.277691405425447
"2591"	"11"	"dog"	"WOOF"	"dog"	0.326745875249051
"1031"	"11"	"dog"	"MEOW"	"cat"	0.504544901289391
"3047"	"11"	"dog"	"MEOW"	"dog"	0.740533744828742
"5099"	"11"	"cat"	"MEOW"	"dog"	0.314805028949913
"2483"	"11"	"cat"	"WOOF"	"cat"	0.648082337807159
"1091"	"11"	"cat"	"WOOF"	"cat"	0.395508755450745
"335"	"11"	"dog"	"WOOF"	"dog"	0.824253465224003
"4499"	"11"	"cat"	"WOOF"	"dog"	0.467259659863908
"5399"	"11"	"dog"	"MEOW"	"cat"	0.271538109204946
"827"	"11"	"cat"	"MEOW"	"cat"	1.13477807047062
"4703"	"11"	"dog"	"WOOF"	"cat"	0.504892841359854
"4991"	"11"	"dog"	"WOOF"	"cat"	0.319597008945137
"2783"	"11"	"dog"	"WOOF"	"dog"	0.582030098411642
"5135"	"11"	"dog"	"WOOF"	"cat"	0.261526409821911
"3323"	"11"	"cat"	"MEOW"	"dog"	0.790283724503798
"5195"	"11"	"cat"	"MEOW"	"dog"	0.3397662652115
"2387"	"11"	"cat"	"WOOF"	"cat"	0.439625132063008
"4379"	"11"	"cat"	"MEOW"	"cat"	0.472986342195144
"839"	"11"	"dog"	"MEOW"	"dog"	0.259237398932376
"1271"	"11"	"dog"	"MEOW"	"cat"	0.419148234488203
"4343"	"11"	"dog"	"MEOW"	"dog"	0.303861922689504
"1607"	"11"	"dog"	"MEOW"	"dog"	0.420186106869366
"3791"	"11"	"dog"	"WOOF"	"dog"	0.33419915791172
"23"	"11"	"dog"	"MEOW"	"dog"	0.303770375451532
"239"	"11"	"dog"	"WOOF"	"cat"	0.913962508822059
"3815"	"11"	"dog"	"MEOW"	"dog"	0.812562694743231
"5519"	"11"	"dog"	"WOOF"	"cat"	0.413023640702199
"1643"	"11"	"cat"	"MEOW"	"cat"	0.687787420047492
"1715"	"11"	"cat"	"WOOF"	"cat"	0.718801399914398
"863"	"11"	"dog"	"WOOF"	"dog"	0.317134308308659
"3503"	"11"	"dog"	"WOOF"	"dog"	0.503795909972984
"2279"	"11"	"dog"	"MEOW"	"dog"	0.30881211926716
"2843"	"11"	"cat"	"MEOW"	"cat"	0.330462359281182
"4007"	"11"	"dog"	"MEOW"	"dog"	0.307523747255408
"1775"	"11"	"dog"	"WOOF"	"dog"	0.602511308472155
"1151"	"11"	"dog"	"WOOF"	"dog"	0.24232806164372
"3227"	"11"	"cat"	"MEOW"	"cat"	1.03999643547542
"3035"	"11"	"cat"	"MEOW"	"dog"	0.251452314196074
"671"	"11"	"dog"	"WOOF"	"dog"	0.394871668903511
"2411"	"11"	"cat"	"MEOW"	"cat"	0.308643426220446
"3119"	"11"	"dog"	"WOOF"	"cat"	0.540597290522509
"4235"	"11"	"cat"	"MEOW"	"dog"	0.45459689571005
"4571"	"11"	"cat"	"MEOW"	"cat"	0.766440936054141
"2699"	"11"	"cat"	"MEOW"	"dog"	0.26159759239629
"5411"	"11"	"cat"	"WOOF"	"dog"	0.40000417540986
"4859"	"11"	"cat"	"MEOW"	"dog"	0.260980000119449
"4883"	"11"	"cat"	"WOOF"	"cat"	0.250250892478225
"311"	"11"	"dog"	"MEOW"	"dog"	0.619582803280492
"3371"	"11"	"cat"	"MEOW"	"cat"	0.556617080656513
"695"	"11"	"dog"	"MEOW"	"dog"	0.52892012021916
"2027"	"11"	"cat"	"MEOW"	"cat"	0.296156309587771
"5255"	"11"	"dog"	"MEOW"	"dog"	0.532331632911037
"431"	"11"	"dog"	"WOOF"	"cat"	0.568220137221426
"3155"	"11"	"cat"	"WOOF"	"cat"	0.246154173276864
"4679"	"11"	"dog"	"MEOW"	"dog"	0.3671918186136
"3911"	"11"	"dog"	"MEOW"	"dog"	0.498049239129704
"5363"	"11"	"cat"	"WOOF"	"cat"	0.243954887747971
"3683"	"11"	"cat"	"WOOF"	"cat"	0.406604193874837
"3551"	"11"	"dog"	"WOOF"	"cat"	0.320873503848684
"2459"	"11"	"cat"	"MEOW"	"cat"	1.40778471366245
"1667"	"11"	"cat"	"WOOF"	"cat"	0.272538848900004
"2111"	"11"	"dog"	"WOOF"	"cat"	0.693454995123868
"3191"	"11"	"dog"	"MEOW"	"dog"	0.288689052308641
"3887"	"11"	"dog"	"WOOF"	"dog"	0.300169253196242
"2963"	"11"	"cat"	"WOOF"	"cat"	0.340875052013773
"1955"	"11"	"cat"	"WOOF"	"cat"	0.370433178846085
"5279"	"11"	"dog"	"WOOF"	"cat"	0.363125401928455
"4811"	"11"	"cat"	"MEOW"	"cat"	0.4488313405929
"4151"	"11"	"dog"	"MEOW"	"dog"	0.494832422254666
"2207"	"11"	"dog"	"WOOF"	"cat"	0.296378741158944
"3731"	"11"	"cat"	"WOOF"	"cat"	0.919112488736034
"2375"	"11"	"dog"	"MEOW"	"dog"	0.570952369803914
"4775"	"11"	"dog"	"MEOW"	"dog"	0.364928636397986
"1103"	"11"	"dog"	"WOOF"	"cat"	0.916554195663753
"5243"	"11"	"cat"	"MEOW"	"cat"	0.283942741421183
"3419"	"11"	"cat"	"MEOW"	"cat"	1.23318558563431
"4535"	"11"	"dog"	"MEOW"	"dog"	0.577906222870763
"515"	"11"	"cat"	"WOOF"	"dog"	0.421349964398671
"4967"	"11"	"dog"	"MEOW"	"dog"	0.343775560376728
"5447"	"11"	"dog"	"MEOW"	"cat"	0.630988683606267
"2267"	"11"	"cat"	"MEOW"	"dog"	0.502219917508742
"3335"	"11"	"dog"	"MEOW"	"dog"	0.461471863389662
"1379"	"11"	"cat"	"WOOF"	"cat"	0.831279907916876
"551"	"11"	"dog"	"MEOW"	"cat"	0.286894292879181
"4559"	"11"	"dog"	"WOOF"	"cat"	0.872439848473261
"3071"	"11"	"dog"	"WOOF"	"dog"	0.340571324147859
"1343"	"11"	"dog"	"WOOF"	"dog"	0.573121050086666
"155"	"11"	"cat"	"MEOW"	"cat"	0.443427293128173
"5459"	"11"	"cat"	"WOOF"	"dog"	0.34737100464902
"3023"	"11"	"dog"	"WOOF"	"dog"	0.858035901542136
"4919"	"11"	"dog"	"MEOW"	"dog"	0.459500003807963
"395"	"11"	"cat"	"MEOW"	"dog"	0.29423232879764
"1163"	"11"	"cat"	"MEOW"	"cat"	0.340684614148049
"1499"	"11"	"cat"	"MEOW"	"cat"	0.555520029465098
"1559"	"11"	"dog"	"MEOW"	"dog"	0.461093490557772
"491"	"11"	"cat"	"MEOW"	"cat"	0.304330544400335
"2807"	"11"	"dog"	"MEOW"	"dog"	0.61480509649429
"4175"	"11"	"dog"	"WOOF"	"cat"	0.239125199400109
"1847"	"11"	"dog"	"MEOW"	"dog"	0.439638728426149
"1175"	"11"	"dog"	"MEOW"	"dog"	0.402398350871156
"3347"	"11"	"cat"	"WOOF"	"cat"	0.276896776288364
"1511"	"11"	"dog"	"MEOW"	"cat"	0.667532198463322
"3935"	"11"	"dog"	"WOOF"	"dog"	0.423263902393359
"2675"	"11"	"cat"	"WOOF"	"cat"	0.467396525958616
"4475"	"11"	"cat"	"MEOW"	"dog"	0.767332203604315
"2051"	"11"	"cat"	"WOOF"	"cat"	0.50304817051915
"5315"	"11"	"cat"	"WOOF"	"cat"	0.467026467616342
"143"	"11"	"dog"	"WOOF"	"cat"	0.622808862084794
"1403"	"11"	"cat"	"MEOW"	"cat"	0.317475543061334
"4895"	"11"	"dog"	"WOOF"	"cat"	0.560959472699302
"1451"	"11"	"cat"	"MEOW"	"cat"	0.48514597304117
"3179"	"11"	"cat"	"MEOW"	"cat"	0.365851472848298
"1187"	"11"	"cat"	"WOOF"	"dog"	0.383872806920147
"1475"	"11"	"cat"	"WOOF"	"cat"	0.513540097687084
"623"	"11"	"dog"	"WOOF"	"dog"	0.520807993476446
"4583"	"11"	"dog"	"MEOW"	"dog"	0.268555172278422
"203"	"11"	"cat"	"MEOW"	"cat"	0.919617636115701
"2531"	"11"	"cat"	"WOOF"	"dog"	0.747050827770444
"47"	"11"	"dog"	"WOOF"	"cat"	0.280412841780294
"5063"	"11"	"dog"	"MEOW"	"cat"	0.33763225415431
"4715"	"11"	"cat"	"MEOW"	"cat"	0.502718893289439
"1619"	"11"	"cat"	"WOOF"	"dog"	0.708380934224163
"1115"	"11"	"cat"	"MEOW"	"dog"	1.1060359739761
"4739"	"11"	"cat"	"WOOF"	"dog"	0.417948486966654
"287"	"11"	"dog"	"WOOF"	"cat"	0.575350540348535
"251"	"11"	"cat"	"MEOW"	"cat"	0.296419104495445
"4187"	"11"	"cat"	"MEOW"	"dog"	0.403182431423822
"3827"	"11"	"cat"	"WOOF"	"dog"	0.353151840356466
"2423"	"11"	"dog"	"MEOW"	"cat"	0.476867734059448
"107"	"11"	"cat"	"MEOW"	"dog"	0.364227731074142
"1727"	"11"	"dog"	"WOOF"	"dog"	0.842108906871112
"815"	"11"	"dog"	"WOOF"	"cat"	0.255288406013662
"2951"	"11"	"dog"	"MEOW"	"cat"	0.328321103479918
"5003"	"11"	"cat"	"MEOW"	"cat"	0.532332987443126
"791"	"11"	"dog"	"MEOW"	"dog"	0.292938265607286
"503"	"11"	"dog"	"MEOW"	"cat"	0.463435994990665
"1427"	"11"	"cat"	"WOOF"	"cat"	0.332486301100972
"3287"	"11"	"dog"	"MEOW"	"dog"	0.432620100352629
"3995"	"11"	"cat"	"MEOW"	"cat"	0.68121321680653
"983"	"11"	"dog"	"MEOW"	"cat"	0.821709111819712
"4763"	"11"	"cat"	"MEOW"	"dog"	0.293150146869982
"2663"	"11"	"dog"	"MEOW"	"cat"	1.06567577318087
"4355"	"11"	"cat"	"WOOF"	"cat"	0.224923817532744
"4619"	"11"	"cat"	"MEOW"	"cat"	1.2976644637961
"2471"	"11"	"dog"	"MEOW"	"cat"	0.291570386493515
"1307"	"11"	"cat"	"MEOW"	"cat"	0.361378790461668
"1895"	"11"	"dog"	"MEOW"	"dog"	0.241808061611411
"2087"	"11"	"dog"	"MEOW"	"dog"	0.638926038752232
"35"	"11"	"cat"	"WOOF"	"dog"	0.385586430976047
"2567"	"11"	"dog"	"MEOW"	"cat"	0.507690848894732
"2255"	"11"	"dog"	"WOOF"	"dog"	0.515002651382248
"1595"	"11"	"cat"	"MEOW"	"dog"	0.436560806218892
"2291"	"11"	"cat"	"WOOF"	"dog"	0.59101693249068
"371"	"11"	"cat"	"WOOF"	"dog"	0.857670875000455
"1967"	"11"	"dog"	"WOOF"	"cat"	0.376499807957914
"3695"	"11"	"dog"	"WOOF"	"dog"	0.364584756722342
"3719"	"11"	"dog"	"MEOW"	"cat"	0.726056849780559
"4415"	"11"	"dog"	"WOOF"	"dog"	0.715633240171449
"4247"	"11"	"dog"	"MEOW"	"dog"	0.333931427039938
"2339"	"11"	"cat"	"WOOF"	"cat"	1.49766304548124
"5303"	"11"	"dog"	"MEOW"	"dog"	0.446068083781651
"4907"	"11"	"cat"	"MEOW"	"cat"	0.857192184969889
"4631"	"11"	"dog"	"MEOW"	"cat"	0.65376979049396
"3107"	"11"	"cat"	"WOOF"	"dog"	0.707529414794015
"2135"	"11"	"dog"	"MEOW"	"dog"	0.514881536334876
"2159"	"11"	"dog"	"WOOF"	"dog"	0.386070290066657
"3515"	"11"	"cat"	"MEOW"	"cat"	0.244804029166425
"5123"	"11"	"cat"	"WOOF"	"dog"	0.516398338828763
"3083"	"11"	"cat"	"MEOW"	"cat"	0.553866597807352
"3611"	"11"	"cat"	"MEOW"	"cat"	0.472792032917753
"1931"	"11"	"cat"	"MEOW"	"cat"	0.8993893217449
"1199"	"11"	"dog"	"WOOF"	"cat"	0.244380663680986
"2003"	"11"	"cat"	"WOOF"	"cat"	0.293557370354879
"1211"	"11"	"cat"	"MEOW"	"dog"	0.283990025792865
"3275"	"11"	"cat"	"MEOW"	"cat"	0.505299949853851
"4931"	"11"	"cat"	"WOOF"	"cat"	0.891927457976266
"5387"	"11"	"cat"	"MEOW"	"cat"	0.565874096451792
"1079"	"11"	"dog"	"MEOW"	"cat"	0.737285695988057
"347"	"11"	"cat"	"MEOW"	"cat"	0.413957197135285
"1871"	"11"	"dog"	"WOOF"	"cat"	0.75777376613154
"2819"	"11"	"cat"	"WOOF"	"cat"	0.243892286194163
"1547"	"11"	"cat"	"MEOW"	"cat"	0.370518842673376
"2399"	"11"	"dog"	"WOOF"	"cat"	0.315295505299381
"4019"	"11"	"cat"	"WOOF"	"dog"	0.844266747662406
"1823"	"11"	"dog"	"WOOF"	"cat"	0.375494249626124
"359"	"11"	"dog"	"MEOW"	"dog"	0.336992925501373
"3443"	"11"	"cat"	"WOOF"	"cat"	0.413166323119451
"3359"	"11"	"dog"	"WOOF"	"dog"	0.244762526828164
"1367"	"11"	"dog"	"MEOW"	"dog"	0.289774851741448
"419"	"11"	"cat"	"WOOF"	"dog"	0.636577741375152
"2243"	"11"	"cat"	"WOOF"	"cat"	0.943537789274661
"1439"	"11"	"dog"	"WOOF"	"dog"	0.497474453692167
"4271"	"11"	"dog"	"WOOF"	"cat"	0.354567878481056
"2687"	"11"	"dog"	"WOOF"	"dog"	0.452321309065658
"1067"	"11"	"cat"	"MEOW"	"dog"	0.458632736788163
"1139"	"11"	"cat"	"WOOF"	"dog"	0.526549250275215
"5339"	"11"	"cat"	"MEOW"	"dog"	0.482493265143064
"2315"	"11"	"cat"	"MEOW"	"dog"	0.76468682245238
"4691"	"11"	"cat"	"WOOF"	"dog"	0.429418690457221
"3539"	"11"	"cat"	"WOOF"	"cat"	0.596998102107753
"2063"	"11"	"dog"	"WOOF"	"cat"	0.597609258601099
"2795"	"11"	"cat"	"MEOW"	"cat"	0.433702057421364
"3215"	"11"	"dog"	"WOOF"	"dog"	1.39564679420847
"3203"	"11"	"cat"	"WOOF"	"dog"	0.549831077874112
"4331"	"11"	"cat"	"MEOW"	"cat"	0.274132193284219
"3167"	"11"	"dog"	"WOOF"	"cat"	0.261352782831801
"3599"	"11"	"dog"	"WOOF"	"cat"	1.0377959081778
"2147"	"11"	"cat"	"WOOF"	"cat"	0.361936029595918
"5507"	"11"	"cat"	"WOOF"	"cat"	0.608578499937338
"1739"	"11"	"cat"	"MEOW"	"cat"	1.22094502732071
"4427"	"11"	"cat"	"MEOW"	"cat"	0.496292574402969
"5471"	"11"	"dog"	"WOOF"	"dog"	0.605645907801779
"683"	"11"	"cat"	"MEOW"	"dog"	0.915397330541174
"4283"	"11"	"cat"	"MEOW"	"cat"	0.79346112442198
"5207"	"11"	"dog"	"MEOW"	"dog"	0.244745287857159
"563"	"11"	"cat"	"WOOF"	"cat"	0.326861953673709
"3552"	"12"	"dog"	"WOOF"	"dog"	0.817855797444703
"2280"	"12"	"dog"	"MEOW"	"dog"	0.484324099614841
"2256"	"12"	"dog"	"WOOF"	"dog"	0.378878800795128
"1920"	"12"	"dog"	"WOOF"	"cat"	0.676887859958991
"948"	"12"	"cat"	"WOOF"	"dog"	0.57457945869665
"3432"	"12"	"dog"	"MEOW"	"dog"	0.326198713103401
"3192"	"12"	"dog"	"MEOW"	"cat"	0.333427954454784
"2220"	"12"	"cat"	"MEOW"	"cat"	0.653203077520041
"3960"	"12"	"dog"	"MEOW"	"dog"	0.873042900018448
"4080"	"12"	"dog"	"WOOF"	"dog"	0.327976782855997
"4896"	"12"	"dog"	"WOOF"	"dog"	0.348158162625604
"1008"	"12"	"dog"	"WOOF"	"dog"	0.654564839960139
"2244"	"12"	"cat"	"WOOF"	"cat"	0.413363103707491
"2712"	"12"	"dog"	"MEOW"	"dog"	0.468166834435114
"5328"	"12"	"dog"	"WOOF"	"dog"	0.663317382230499
"1188"	"12"	"cat"	"WOOF"	"dog"	0.380915305308594
"3516"	"12"	"cat"	"MEOW"	"cat"	0.622829704900425
"2688"	"12"	"dog"	"WOOF"	"dog"	0.522268960055076
"2832"	"12"	"dog"	"WOOF"	"cat"	0.358152874773916
"5436"	"12"	"cat"	"MEOW"	"cat"	0.319083027569318
"4824"	"12"	"dog"	"MEOW"	"cat"	0.376266606459298
"1212"	"12"	"cat"	"MEOW"	"cat"	0.293820620291753
"3588"	"12"	"cat"	"WOOF"	"cat"	0.286115324945465
"2736"	"12"	"dog"	"WOOF"	"cat"	0.529620346317552
"1500"	"12"	"cat"	"MEOW"	"dog"	0.55535824920147
"1512"	"12"	"dog"	"MEOW"	"dog"	0.651679513806133
"5064"	"12"	"dog"	"MEOW"	"dog"	0.717534167972151
"576"	"12"	"dog"	"WOOF"	"dog"	0.766552344852454
"2964"	"12"	"cat"	"WOOF"	"cat"	0.275464833867249
"1536"	"12"	"dog"	"WOOF"	"cat"	0.303891261237467
"2172"	"12"	"cat"	"MEOW"	"dog"	0.888243312865514
"1548"	"12"	"cat"	"MEOW"	"cat"	0.670760461013278
"1596"	"12"	"cat"	"MEOW"	"cat"	0.365222690974129
"5472"	"12"	"dog"	"WOOF"	"dog"	0.386351702140234
"4656"	"12"	"dog"	"WOOF"	"dog"	0.610904536046701
"2556"	"12"	"cat"	"MEOW"	"cat"	0.305159821710878
"1800"	"12"	"dog"	"MEOW"	"cat"	0.333777615856382
"3336"	"12"	"dog"	"MEOW"	"dog"	0.426519062197336
"1200"	"12"	"dog"	"WOOF"	"dog"	0.525085199671464
"3456"	"12"	"dog"	"WOOF"	"cat"	1.16470875774353
"4308"	"12"	"cat"	"WOOF"	"dog"	0.595954884247258
"4584"	"12"	"dog"	"MEOW"	"cat"	0.624475202520328
"132"	"12"	"cat"	"WOOF"	"cat"	0.320990656354249
"1992"	"12"	"dog"	"MEOW"	"dog"	0.449621206733452
"420"	"12"	"cat"	"WOOF"	"cat"	0.640764561641718
"5352"	"12"	"dog"	"MEOW"	"dog"	0.408495428225255
"4248"	"12"	"dog"	"MEOW"	"dog"	0.370014115489033
"612"	"12"	"cat"	"WOOF"	"cat"	0.512956830012158
"2124"	"12"	"cat"	"MEOW"	"dog"	0.777535464163572
"1776"	"12"	"dog"	"WOOF"	"dog"	0.446222587823287
"4008"	"12"	"dog"	"MEOW"	"dog"	0.513080338240242
"2448"	"12"	"dog"	"WOOF"	"dog"	0.609035705179269
"4836"	"12"	"cat"	"WOOF"	"cat"	0.428156726093759
"5340"	"12"	"cat"	"MEOW"	"cat"	0.804306039293802
"1380"	"12"	"cat"	"WOOF"	"cat"	0.96287331088795
"3828"	"12"	"cat"	"WOOF"	"cat"	0.632715786350497
"504"	"12"	"dog"	"MEOW"	"cat"	0.742921157400235
"2532"	"12"	"cat"	"WOOF"	"dog"	0.82919201312147
"2988"	"12"	"cat"	"MEOW"	"cat"	0.326182057264306
"804"	"12"	"cat"	"WOOF"	"cat"	0.301605481089339
"5184"	"12"	"dog"	"WOOF"	"dog"	0.609842986727083
"540"	"12"	"cat"	"MEOW"	"dog"	0.357147684530568
"1308"	"12"	"cat"	"MEOW"	"cat"	0.374029061979109
"1464"	"12"	"dog"	"MEOW"	"dog"	0.37274811677975
"1284"	"12"	"cat"	"WOOF"	"cat"	0.739862299144688
"2748"	"12"	"cat"	"MEOW"	"dog"	0.338222657417346
"3540"	"12"	"cat"	"WOOF"	"cat"	0.334337889986858
"5496"	"12"	"dog"	"MEOW"	"cat"	0.907186385693121
"4284"	"12"	"cat"	"MEOW"	"cat"	1.0707825734357
"3480"	"12"	"dog"	"MEOW"	"cat"	0.565606928159576
"3372"	"12"	"cat"	"MEOW"	"cat"	0.329820301418757
"2340"	"12"	"cat"	"WOOF"	"cat"	0.443036661231196
"1980"	"12"	"cat"	"MEOW"	"dog"	0.458463360662
"2424"	"12"	"dog"	"MEOW"	"dog"	0.799258856585098
"2040"	"12"	"dog"	"MEOW"	"dog"	1.12357126231428
"1896"	"12"	"dog"	"MEOW"	"cat"	0.86484331446907
"3096"	"12"	"dog"	"MEOW"	"dog"	0.296378820938387
"516"	"12"	"cat"	"WOOF"	"cat"	0.943532965084347
"1824"	"12"	"dog"	"WOOF"	"cat"	0.657425286071004
